id,date,category,price
2482925,2012-09-23,15,7.0
2482926,2017-04-12,2,69.0
2482927,2020-05-04,0,81.0
2482928,2020-08-02,11,73.0
2482929,2019-05-24,11,68.0
2482930,2012-05-20,16,30.0
2482931,2016-11-17,17,27.0
2482932,2021-12-04,6,4.0
2482933,2021-02-05,9,90.0
2482934,2017-08-24,5,90.0
2482935,2017-02-11,19,50.0
2482936,2017-02-24,10,42.0
2482937,2016-12-15,11,4.0
2482938,2016-06-25,13,37.0
2482939,2021-08-17,0,63.0
2482940,2020-02-24,18,18.0
2482941,2016-11-17,1,94.0
2482942,2013-04-20,2,74.0
2482943,2021-02-27,10,44.0
2482944,2015-11-03,10,47.0
2482945,2020-11-05,4,15.0
2482946,2016-07-06,11,68.0
2482947,2014-05-01,18,13.0
2482948,2021-08-07,13,79.0
2482949,2017-12-18,1,65.0
2482950,2020-12-27,9,21.0
2482951,2014-01-08,16,35.0
2482952,2017-06-11,0,48.0
2482953,2013-09-24,16,4.0
2482954,2017-11-12,10,5.0
2482955,2020-08-19,12,76.0
2482956,2014-08-02,6,15.0
2482957,2016-04-06,11,24.0
2482958,2015-03-07,17,69.0
2482959,2018-10-20,0,97.0
2482960,2012-03-13,3,93.0
2482961,2014-12-09,0,60.0
2482962,2020-12-02,15,10.0
2482963,2014-12-10,5,25.0
2482964,2016-01-10,19,74.0
2482965,2021-07-26,15,40.0
2482966,2021-01-08,11,76.0
2482967,2015-11-07,2,54.0
2482968,2020-06-28,9,69.0
2482969,2017-03-02,7,21.0
2482970,2013-08-09,13,39.0
2482971,2016-12-10,16,70.0
2482972,2012-02-16,5,14.0
2482973,2014-04-23,0,47.0
2482974,2020-12-21,13,65.0
2482975,2014-10-18,16,68.0
2482976,2018-05-09,4,51.0
2482977,2012-08-07,5,16.0
2482978,2014-05-28,6,55.0
2482979,2020-04-14,7,66.0
2482980,2012-10-19,2,38.0
2482981,2020-11-09,4,1.0
2482982,2018-08-21,3,85.0
2482983,2020-01-10,14,52.0
2482984,2013-03-01,1,37.0
2482985,2017-02-07,6,7.0
2482986,2019-03-28,18,61.0
2482987,2015-02-28,15,86.0
2482988,2015-08-18,9,67.0
2482989,2018-11-15,19,71.0
2482990,2016-09-14,1,59.0
2482991,2019-02-19,0,90.0
2482992,2021-10-02,8,98.0
2482993,2012-03-22,11,10.0
2482994,2017-11-13,2,48.0
2482995,2018-09-25,0,13.0
2482996,2014-10-23,1,59.0
2482997,2018-09-11,9,33.0
2482998,2015-05-25,3,51.0
2482999,2021-07-11,17,41.0
2483000,2019-10-06,17,86.0
2483001,2015-07-14,13,70.0
2483002,2017-03-07,6,13.0
2483003,2020-01-03,11,49.0
2483004,2015-07-16,2,96.0
2483005,2019-07-24,1,93.0
2483006,2012-01-20,15,64.0
2483007,2021-11-07,15,28.0
2483008,2016-11-07,12,22.0
2483009,2013-11-08,2,73.0
2483010,2013-06-13,16,33.0
2483011,2017-12-09,3,22.0
2483012,2013-02-16,1,6.0
2483013,2014-01-12,14,1.0
2483014,2016-02-18,10,63.0
2483015,2018-07-10,19,54.0
2483016,2016-04-28,2,66.0
2483017,2014-06-06,13,23.0
2483018,2014-03-25,18,61.0
2483019,2016-02-10,10,86.0
2483020,2020-06-03,12,46.0
2483021,2014-03-18,5,9.0
2483022,2013-05-02,10,45.0
2483023,2012-01-15,11,18.0
2483024,2012-06-06,16,21.0
2483025,2021-11-20,3,80.0
2483026,2015-11-13,12,47.0
2483027,2016-10-15,4,27.0
2483028,2013-01-21,19,15.0
2483029,2018-08-14,19,26.0
2483030,2020-01-04,12,17.0
2483031,2016-04-01,0,78.0
2483032,2017-12-07,15,8.0
2483033,2019-12-20,14,74.0
2483034,2016-12-07,19,64.0
2483035,2013-02-16,4,30.0
2483036,2018-07-03,16,37.0
2483037,2014-03-14,10,91.0
2483038,2012-06-18,0,68.0
2483039,2020-05-14,15,0.0
2483040,2018-06-28,14,53.0
2483041,2015-12-11,3,27.0
2483042,2012-10-10,9,50.0
2483043,2021-02-27,3,59.0
2483044,2017-07-18,12,56.0
2483045,2012-02-20,1,27.0
2483046,2014-05-03,12,90.0
2483047,2017-11-18,2,16.0
2483048,2016-05-12,1,47.0
2483049,2018-02-15,1,57.0
2483050,2016-06-22,3,57.0
2483051,2017-09-18,3,94.0
2483052,2015-06-13,14,0.0
2483053,2015-02-26,14,33.0
2483054,2015-12-07,16,61.0
2483055,2016-08-11,18,59.0
2483056,2014-02-11,1,48.0
2483057,2017-03-17,13,72.0
2483058,2019-07-11,2,19.0
2483059,2018-10-15,5,71.0
2483060,2012-04-11,11,24.0
2483061,2020-12-05,18,42.0
2483062,2013-08-28,4,38.0
2483063,2018-09-28,3,86.0
2483064,2020-08-07,17,41.0
2483065,2021-11-07,1,11.0
2483066,2012-07-10,1,26.0
2483067,2016-03-28,12,94.0
2483068,2017-08-25,12,67.0
2483069,2015-06-15,12,26.0
2483070,2020-03-18,16,37.0
2483071,2020-09-11,17,15.0
2483072,2020-08-14,2,86.0
2483073,2021-04-24,19,87.0
2483074,2021-08-17,14,58.0
2483075,2020-09-18,16,48.0
2483076,2016-08-04,5,72.0
2483077,2016-10-05,19,47.0
2483078,2020-09-12,6,52.0
2483079,2016-10-21,15,31.0
2483080,2014-05-05,8,41.0
2483081,2017-09-08,1,49.0
2483082,2019-10-11,13,53.0
2483083,2014-02-23,4,92.0
2483084,2014-08-05,1,88.0
2483085,2013-09-01,14,51.0
2483086,2017-01-04,3,87.0
2483087,2013-02-23,19,21.0
2483088,2017-11-01,2,25.0
2483089,2013-08-11,12,31.0
2483090,2020-12-14,10,33.0
2483091,2012-10-02,5,42.0
2483092,2016-10-06,6,39.0
2483093,2021-12-22,8,58.0
2483094,2015-11-14,6,56.0
2483095,2012-02-24,11,49.0
2483096,2013-09-06,1,76.0
2483097,2014-07-11,3,44.0
2483098,2015-08-14,14,94.0
2483099,2014-06-03,4,62.0
2483100,2017-08-23,2,14.0
2483101,2016-07-11,11,53.0
2483102,2019-08-25,11,55.0
2483103,2020-10-23,4,78.0
2483104,2014-01-11,9,3.0
2483105,2018-03-08,18,47.0
2483106,2014-02-28,10,82.0
2483107,2017-07-14,4,25.0
2483108,2013-11-26,8,1.0
2483109,2020-12-19,15,8.0
2483110,2021-07-04,0,71.0
2483111,2012-02-11,2,2.0
2483112,2018-04-11,2,86.0
2483113,2020-11-05,13,23.0
2483114,2015-09-16,10,14.0
2483115,2015-02-26,2,27.0
2483116,2013-12-18,19,54.0
2483117,2012-04-13,1,52.0
2483118,2012-11-02,19,81.0
2483119,2016-10-18,16,89.0
2483120,2013-09-02,19,58.0
2483121,2013-01-02,1,50.0
2483122,2018-03-13,11,72.0
2483123,2021-05-16,2,43.0
2483124,2018-02-13,11,19.0
2483125,2021-02-05,18,5.0
2483126,2016-08-14,18,29.0
2483127,2016-03-05,19,10.0
2483128,2019-12-28,6,65.0
2483129,2017-01-28,15,68.0
2483130,2012-11-21,10,44.0
2483131,2018-01-23,13,93.0
2483132,2013-09-01,17,29.0
2483133,2021-09-08,11,49.0
2483134,2020-10-27,16,29.0
2483135,2014-04-08,4,52.0
2483136,2014-12-24,14,22.0
2483137,2021-03-02,17,52.0
2483138,2015-02-26,6,45.0
2483139,2018-05-18,3,63.0
2483140,2014-07-09,19,51.0
2483141,2017-02-10,4,26.0
2483142,2017-06-04,18,71.0
2483143,2021-09-08,16,66.0
2483144,2012-03-18,14,95.0
2483145,2020-01-16,14,23.0
2483146,2014-08-14,8,15.0
2483147,2014-05-11,5,58.0
2483148,2018-06-20,4,79.0
2483149,2019-03-03,12,11.0
2483150,2013-09-13,0,33.0
2483151,2020-02-14,13,83.0
2483152,2019-03-05,9,29.0
2483153,2013-06-28,19,47.0
2483154,2013-02-18,6,60.0
2483155,2019-04-24,9,2.0
2483156,2017-02-25,4,65.0
2483157,2015-04-12,8,15.0
2483158,2015-01-04,15,63.0
2483159,2019-04-11,11,2.0
2483160,2012-04-25,16,80.0
2483161,2020-04-11,10,69.0
2483162,2013-11-26,3,65.0
2483163,2012-12-25,18,51.0
2483164,2016-05-13,10,97.0
2483165,2017-05-16,9,77.0
2483166,2012-03-27,17,84.0
2483167,2015-07-23,17,51.0
2483168,2017-06-09,1,69.0
2483169,2014-02-02,4,46.0
2483170,2018-05-03,17,43.0
2483171,2016-10-11,7,64.0
2483172,2013-11-08,16,3.0
2483173,2013-10-01,12,89.0
2483174,2014-10-28,4,74.0
2483175,2012-10-08,19,79.0
2483176,2017-09-02,11,77.0
2483177,2020-10-27,8,49.0
2483178,2020-02-19,15,92.0
2483179,2016-03-25,12,72.0
2483180,2017-10-16,6,27.0
2483181,2016-01-19,5,89.0
2483182,2012-12-16,13,17.0
2483183,2015-09-02,16,11.0
2483184,2021-05-14,14,64.0
2483185,2015-04-23,11,71.0
2483186,2017-05-09,3,21.0
2483187,2013-11-18,10,63.0
2483188,2019-01-16,2,44.0
2483189,2012-08-17,2,25.0
2483190,2018-09-03,18,76.0
2483191,2016-10-06,12,13.0
2483192,2016-06-13,3,61.0
2483193,2012-05-11,11,25.0
2483194,2021-09-05,0,23.0
2483195,2021-09-08,14,84.0
2483196,2017-10-13,12,66.0
2483197,2014-11-08,3,53.0
2483198,2013-10-07,5,40.0
2483199,2020-11-17,12,44.0
2483200,2015-10-18,2,58.0
2483201,2013-08-25,6,49.0
2483202,2019-02-19,19,93.0
2483203,2021-08-28,10,26.0
2483204,2021-05-16,15,17.0
2483205,2016-05-22,6,63.0
2483206,2017-07-08,10,94.0
2483207,2017-05-03,14,72.0
2483208,2015-12-19,14,70.0
2483209,2020-07-02,10,29.0
2483210,2013-05-17,18,69.0
2483211,2019-07-24,13,2.0
2483212,2017-08-01,11,77.0
2483213,2019-12-28,1,5.0
2483214,2020-02-28,8,94.0
2483215,2014-08-26,15,28.0
2483216,2015-12-28,12,1.0
2483217,2017-10-10,12,93.0
2483218,2016-06-08,0,40.0
2483219,2012-05-15,17,70.0
2483220,2020-07-05,16,14.0
2483221,2021-12-05,1,14.0
2483222,2014-05-19,16,44.0
2483223,2019-08-02,0,34.0
2483224,2019-09-08,19,52.0
2483225,2016-06-13,19,5.0
2483226,2018-05-10,2,65.0
2483227,2021-10-05,16,61.0
2483228,2013-11-13,13,50.0
2483229,2016-08-28,11,22.0
2483230,2019-12-20,19,49.0
2483231,2020-12-24,0,2.0
2483232,2014-09-07,17,51.0
2483233,2020-08-26,0,25.0
2483234,2012-11-19,17,57.0
2483235,2021-08-22,17,63.0
2483236,2017-04-08,18,24.0
2483237,2017-12-06,9,81.0
2483238,2021-06-11,0,80.0
2483239,2016-10-21,6,86.0
2483240,2021-01-12,8,76.0
2483241,2021-07-15,1,78.0
2483242,2019-11-22,13,23.0
2483243,2021-06-05,2,53.0
2483244,2012-12-28,11,9.0
2483245,2020-03-11,5,48.0
2483246,2019-10-24,3,23.0
2483247,2013-09-02,1,51.0
2483248,2014-12-13,10,22.0
2483249,2013-09-02,19,79.0
2483250,2018-11-28,7,52.0
2483251,2015-12-23,17,55.0
2483252,2016-11-01,19,43.0
2483253,2017-09-12,7,67.0
2483254,2012-12-18,11,89.0
2483255,2019-10-15,5,42.0
2483256,2014-06-09,5,13.0
2483257,2012-06-11,14,5.0
2483258,2012-10-10,15,8.0
2483259,2012-11-07,13,72.0
2483260,2015-07-08,19,16.0
2483261,2018-10-16,3,91.0
2483262,2015-07-09,0,31.0
2483263,2018-11-05,1,15.0
2483264,2020-02-12,19,62.0
2483265,2020-06-09,9,41.0
2483266,2013-02-21,6,66.0
2483267,2012-05-08,8,13.0
2483268,2020-12-28,2,85.0
2483269,2014-05-04,15,25.0
2483270,2015-10-05,10,64.0
2483271,2021-06-10,17,25.0
2483272,2017-02-23,14,29.0
2483273,2020-07-04,0,62.0
2483274,2021-05-04,9,45.0
2483275,2016-11-28,0,82.0
2483276,2013-02-28,15,49.0
2483277,2012-01-04,19,96.0
2483278,2020-05-10,3,31.0
2483279,2015-06-01,3,23.0
2483280,2017-08-23,8,85.0
2483281,2017-04-13,4,96.0
2483282,2019-09-06,12,45.0
2483283,2015-09-25,19,91.0
2483284,2012-07-11,19,24.0
2483285,2019-07-18,17,15.0
2483286,2013-06-10,12,89.0
2483287,2021-08-21,7,16.0
2483288,2015-08-26,12,40.0
2483289,2015-10-11,3,89.0
2483290,2013-02-23,7,2.0
2483291,2012-02-07,13,43.0
2483292,2012-04-10,6,50.0
2483293,2020-01-15,0,60.0
2483294,2018-10-20,5,65.0
2483295,2013-10-17,8,16.0
2483296,2017-06-09,14,69.0
2483297,2019-11-22,14,95.0
2483298,2016-04-07,15,9.0
2483299,2021-04-11,11,99.0
2483300,2014-09-17,14,59.0
2483301,2019-05-23,19,94.0
2483302,2016-07-24,15,38.0
2483303,2017-03-10,2,24.0
2483304,2013-07-18,3,35.0
2483305,2012-06-04,16,88.0
2483306,2013-11-18,9,24.0
2483307,2014-07-04,6,56.0
2483308,2014-03-06,15,38.0
2483309,2015-07-07,5,84.0
2483310,2013-01-16,13,61.0
2483311,2012-05-13,15,30.0
2483312,2012-09-03,10,49.0
2483313,2017-03-17,2,23.0
2483314,2016-08-17,13,96.0
2483315,2018-03-01,3,88.0
2483316,2018-10-16,8,84.0
2483317,2020-10-22,7,95.0
2483318,2017-07-11,3,33.0
2483319,2016-02-16,8,38.0
2483320,2014-12-17,3,85.0
2483321,2020-01-24,2,85.0
2483322,2018-03-11,0,86.0
2483323,2017-05-12,11,57.0
2483324,2018-01-08,15,84.0
2483325,2014-07-23,11,90.0
2483326,2014-05-01,8,0.0
2483327,2015-07-06,16,92.0
2483328,2017-01-26,8,47.0
2483329,2017-10-06,10,50.0
2483330,2021-04-24,3,48.0
2483331,2014-01-14,9,66.0
2483332,2019-10-11,0,23.0
2483333,2015-12-06,5,97.0
2483334,2015-09-26,9,49.0
2483335,2018-03-01,9,48.0
2483336,2016-03-03,6,84.0
2483337,2021-08-27,16,43.0
2483338,2014-08-17,13,86.0
2483339,2019-10-06,2,34.0
2483340,2012-01-13,15,66.0
2483341,2019-10-04,13,37.0
2483342,2015-12-14,19,62.0
2483343,2014-08-25,11,65.0
2483344,2021-02-25,16,81.0
2483345,2019-07-09,13,58.0
2483346,2018-04-09,17,43.0
2483347,2017-08-24,13,12.0
2483348,2019-12-07,5,44.0
2483349,2020-02-09,14,45.0
2483350,2013-08-03,0,61.0
2483351,2019-04-16,10,65.0
2483352,2017-10-19,4,56.0
2483353,2021-04-15,16,37.0
2483354,2021-02-25,5,72.0
2483355,2020-08-12,17,42.0
2483356,2013-02-17,2,75.0
2483357,2016-07-10,2,33.0
2483358,2019-01-10,6,72.0
2483359,2015-05-06,17,25.0
2483360,2013-02-11,8,47.0
2483361,2013-07-23,14,77.0
2483362,2015-04-16,19,46.0
2483363,2018-11-26,19,80.0
2483364,2015-01-20,9,4.0
2483365,2012-09-26,1,21.0
2483366,2019-09-07,2,23.0
2483367,2016-09-27,19,9.0
2483368,2021-11-28,9,34.0
2483369,2015-02-14,1,84.0
2483370,2013-06-27,14,9.0
2483371,2012-04-21,18,30.0
2483372,2016-09-01,14,53.0
2483373,2017-12-14,13,41.0
2483374,2020-05-21,18,94.0
2483375,2018-02-09,6,11.0
2483376,2015-07-26,19,47.0
2483377,2015-11-10,10,75.0
2483378,2015-12-02,1,29.0
2483379,2020-09-06,17,94.0
2483380,2014-05-16,2,64.0
2483381,2015-07-19,0,24.0
2483382,2016-04-16,15,77.0
2483383,2016-07-13,8,68.0
2483384,2012-01-08,14,17.0
2483385,2017-05-15,1,5.0
2483386,2017-06-05,15,24.0
2483387,2015-05-11,13,18.0
2483388,2019-10-22,15,83.0
2483389,2015-09-08,3,60.0
2483390,2014-05-25,3,5.0
2483391,2016-04-27,15,44.0
2483392,2019-01-03,14,43.0
2483393,2016-03-20,5,17.0
2483394,2014-10-07,13,79.0
2483395,2018-12-15,17,3.0
2483396,2018-09-06,5,75.0
2483397,2018-06-19,15,90.0
2483398,2019-10-25,11,98.0
2483399,2018-05-24,14,50.0
2483400,2018-02-22,4,31.0
2483401,2016-03-28,14,51.0
2483402,2020-03-26,12,80.0
2483403,2013-12-25,11,40.0
2483404,2016-04-11,13,18.0
2483405,2021-02-18,7,68.0
2483406,2020-05-17,14,68.0
2483407,2020-12-01,13,6.0
2483408,2017-10-24,13,10.0
2483409,2015-04-07,13,12.0
2483410,2018-01-20,11,55.0
2483411,2013-09-18,18,98.0
2483412,2021-01-08,17,91.0
2483413,2017-12-20,3,97.0
2483414,2021-03-22,12,64.0
2483415,2018-01-23,15,61.0
2483416,2015-09-21,6,44.0
2483417,2019-07-12,16,28.0
2483418,2017-09-03,8,83.0
2483419,2018-09-06,0,61.0
2483420,2013-03-14,5,95.0
2483421,2012-04-19,5,19.0
2483422,2018-01-11,7,98.0
2483423,2013-09-27,3,92.0
2483424,2015-03-27,10,26.0
2483425,2013-01-02,12,47.0
2483426,2021-07-09,8,31.0
2483427,2021-05-28,15,77.0
2483428,2014-06-01,7,35.0
2483429,2021-10-21,11,1.0
2483430,2014-08-26,17,43.0
2483431,2019-03-12,1,4.0
2483432,2013-01-13,5,25.0
2483433,2018-11-21,12,33.0
2483434,2014-08-24,5,40.0
2483435,2018-02-16,9,50.0
2483436,2017-08-02,11,50.0
2483437,2017-12-08,17,29.0
2483438,2020-11-26,2,66.0
2483439,2019-08-13,7,23.0
2483440,2018-04-15,4,82.0
2483441,2019-01-08,1,95.0
2483442,2012-03-11,19,47.0
2483443,2013-09-13,5,0.0
2483444,2016-12-06,12,53.0
2483445,2017-07-28,9,7.0
2483446,2013-05-11,10,15.0
2483447,2021-12-22,10,53.0
2483448,2021-07-12,14,57.0
2483449,2015-07-14,5,92.0
2483450,2013-09-03,12,48.0
2483451,2021-11-25,1,71.0
2483452,2018-12-25,9,19.0
2483453,2020-06-17,19,74.0
2483454,2014-05-27,9,25.0
2483455,2019-02-16,4,99.0
2483456,2012-12-28,16,88.0
2483457,2017-06-07,18,53.0
2483458,2020-03-27,5,79.0
2483459,2015-05-09,8,36.0
2483460,2016-08-16,12,93.0
2483461,2012-08-23,1,82.0
2483462,2020-04-14,14,1.0
2483463,2021-04-23,13,75.0
2483464,2015-03-13,1,99.0
2483465,2012-07-13,2,24.0
2483466,2018-04-11,0,7.0
2483467,2013-12-07,0,70.0
2483468,2019-02-19,18,89.0
2483469,2014-02-08,18,92.0
2483470,2018-03-15,4,22.0
2483471,2021-12-18,12,1.0
2483472,2017-08-05,3,2.0
2483473,2015-10-13,15,13.0
2483474,2017-10-12,16,19.0
2483475,2020-05-18,10,77.0
2483476,2016-06-22,12,48.0
2483477,2015-03-26,4,71.0
2483478,2017-11-05,15,66.0
2483479,2019-03-10,17,99.0
2483480,2014-03-01,12,52.0
2483481,2020-08-13,18,35.0
2483482,2017-11-18,13,56.0
2483483,2012-01-15,2,57.0
2483484,2021-01-04,14,13.0
2483485,2019-09-24,7,74.0
2483486,2014-10-26,3,36.0
2483487,2016-01-04,10,94.0
2483488,2013-03-04,5,9.0
2483489,2012-05-02,12,68.0
2483490,2016-02-23,6,26.0
2483491,2021-02-19,14,83.0
2483492,2012-11-23,19,48.0
2483493,2019-02-06,17,31.0
2483494,2012-01-27,19,30.0
2483495,2014-02-18,0,90.0
2483496,2014-05-26,17,81.0
2483497,2013-03-17,1,68.0
2483498,2020-09-14,6,7.0
2483499,2020-08-13,15,38.0
2483500,2019-03-09,19,78.0
2483501,2016-04-06,9,74.0
2483502,2012-01-21,15,65.0
2483503,2020-06-22,4,77.0
2483504,2013-08-01,2,84.0
2483505,2021-04-27,18,26.0
2483506,2014-01-02,14,70.0
2483507,2015-12-10,13,27.0
2483508,2018-11-25,16,21.0
2483509,2019-03-15,6,51.0
2483510,2019-04-12,10,1.0
2483511,2016-10-16,12,76.0
2483512,2018-12-10,10,94.0
2483513,2017-07-06,16,23.0
2483514,2015-07-02,2,1.0
2483515,2016-04-12,13,34.0
2483516,2013-02-06,13,66.0
2483517,2014-10-25,11,55.0
2483518,2019-03-28,4,96.0
2483519,2021-01-14,9,52.0
2483520,2020-08-12,11,64.0
2483521,2013-03-19,18,76.0
2483522,2019-03-03,3,20.0
2483523,2021-04-22,11,18.0
2483524,2013-07-03,10,41.0
2483525,2020-06-18,11,18.0
2483526,2012-03-03,16,44.0
2483527,2016-11-19,13,70.0
2483528,2019-02-23,4,10.0
2483529,2017-05-20,9,7.0
2483530,2018-09-18,1,28.0
2483531,2020-07-11,3,48.0
2483532,2013-01-12,1,33.0
2483533,2013-01-01,12,2.0
2483534,2017-06-27,10,59.0
2483535,2019-08-06,4,19.0
2483536,2014-04-19,9,47.0
2483537,2013-02-05,3,6.0
2483538,2019-02-24,10,77.0
2483539,2017-11-08,17,32.0
2483540,2016-07-11,1,2.0
2483541,2016-04-07,9,94.0
2483542,2017-12-02,10,92.0
2483543,2012-09-22,12,92.0
2483544,2015-02-26,6,73.0
2483545,2015-11-04,14,78.0
2483546,2013-05-01,4,77.0
2483547,2019-08-01,19,78.0
2483548,2014-07-12,18,92.0
2483549,2014-05-03,17,27.0
2483550,2021-08-16,15,24.0
2483551,2012-01-25,10,78.0
2483552,2015-01-08,8,11.0
2483553,2021-11-19,11,13.0
2483554,2016-03-06,19,50.0
2483555,2019-05-21,12,26.0
2483556,2016-04-15,19,12.0
2483557,2016-01-11,15,95.0
2483558,2017-07-26,13,64.0
2483559,2012-06-03,4,71.0
2483560,2012-11-06,6,64.0
2483561,2021-08-10,17,96.0
2483562,2016-05-01,0,4.0
2483563,2017-04-24,12,59.0
2483564,2017-06-13,18,67.0
2483565,2014-07-22,2,84.0
2483566,2016-09-14,11,35.0
2483567,2014-09-26,19,18.0
2483568,2012-05-14,5,39.0
2483569,2020-05-11,1,81.0
2483570,2014-11-08,15,42.0
2483571,2014-02-21,12,91.0
2483572,2019-06-11,15,71.0
2483573,2014-10-22,19,17.0
2483574,2013-08-21,16,34.0
2483575,2020-05-17,8,31.0
2483576,2012-03-17,19,86.0
2483577,2017-12-04,1,57.0
2483578,2019-08-18,9,95.0
2483579,2013-04-02,16,49.0
2483580,2016-08-21,17,71.0
2483581,2013-03-09,0,41.0
2483582,2019-10-15,10,6.0
2483583,2021-08-03,0,48.0
2483584,2014-03-12,15,69.0
2483585,2014-09-01,11,38.0
2483586,2012-02-12,18,19.0
2483587,2021-07-04,8,29.0
2483588,2019-03-23,2,52.0
2483589,2015-08-05,17,21.0
2483590,2015-07-13,13,37.0
2483591,2013-11-07,1,4.0
2483592,2017-11-10,7,6.0
2483593,2021-09-04,1,39.0
2483594,2016-05-28,12,13.0
2483595,2019-04-18,2,63.0
2483596,2015-12-19,15,39.0
2483597,2019-01-01,18,25.0
2483598,2019-06-10,0,46.0
2483599,2018-01-02,9,19.0
2483600,2015-02-07,16,16.0
2483601,2017-04-06,1,62.0
2483602,2015-05-02,9,64.0
2483603,2016-12-05,4,84.0
2483604,2014-04-13,9,79.0
2483605,2013-02-19,6,95.0
2483606,2013-03-09,4,56.0
2483607,2014-08-22,8,36.0
2483608,2014-12-10,5,98.0
2483609,2015-03-21,0,28.0
2483610,2017-05-21,13,20.0
2483611,2012-05-18,8,71.0
2483612,2013-01-05,13,30.0
2483613,2019-09-14,8,86.0
2483614,2015-03-09,19,64.0
2483615,2020-03-27,12,17.0
2483616,2014-04-24,8,38.0
2483617,2014-06-17,19,13.0
2483618,2013-12-05,5,51.0
2483619,2021-02-16,1,5.0
2483620,2015-02-16,4,85.0
2483621,2019-05-07,13,56.0
2483622,2021-09-16,2,89.0
2483623,2013-02-09,5,22.0
2483624,2015-11-18,19,12.0
2483625,2014-06-21,2,91.0
2483626,2020-08-08,8,34.0
2483627,2012-11-17,12,56.0
2483628,2018-05-07,7,2.0
2483629,2018-02-06,6,76.0
2483630,2018-09-11,10,61.0
2483631,2017-01-23,3,22.0
2483632,2019-08-15,8,78.0
2483633,2012-07-12,18,55.0
2483634,2012-11-16,17,75.0
2483635,2014-02-14,2,75.0
2483636,2015-02-25,16,23.0
2483637,2017-02-07,9,85.0
2483638,2012-01-19,2,18.0
2483639,2021-08-15,16,12.0
2483640,2015-07-26,5,43.0
2483641,2015-07-15,12,67.0
2483642,2017-12-10,15,95.0
2483643,2018-06-18,14,76.0
2483644,2012-06-17,11,46.0
2483645,2013-06-27,4,76.0
2483646,2014-09-25,11,51.0
2483647,2015-11-12,4,86.0
2483648,2020-12-16,11,26.0
2483649,2014-09-15,3,89.0
2483650,2021-05-26,15,87.0
2483651,2014-12-25,9,88.0
2483652,2016-10-09,9,92.0
2483653,2015-09-02,3,9.0
2483654,2016-01-03,3,82.0
2483655,2012-11-18,3,69.0
2483656,2016-07-16,11,74.0
2483657,2019-06-13,16,22.0
2483658,2014-04-04,13,68.0
2483659,2018-04-10,19,47.0
2483660,2014-11-24,11,84.0
2483661,2021-11-08,1,86.0
2483662,2014-03-24,5,21.0
2483663,2020-11-27,15,23.0
2483664,2012-07-08,12,13.0
2483665,2016-11-20,5,67.0
2483666,2015-07-11,14,8.0
2483667,2012-08-11,5,89.0
2483668,2012-02-24,0,42.0
2483669,2015-07-22,11,38.0
2483670,2013-07-23,3,44.0
2483671,2018-08-25,5,38.0
2483672,2012-12-02,13,74.0
2483673,2012-05-10,8,94.0
2483674,2015-09-02,19,28.0
2483675,2015-05-09,11,61.0
2483676,2020-03-24,18,86.0
2483677,2012-09-08,6,11.0
2483678,2013-04-08,6,63.0
2483679,2013-01-16,18,43.0
2483680,2014-02-08,13,97.0
2483681,2018-06-28,14,61.0
2483682,2020-04-09,4,49.0
2483683,2020-07-22,13,20.0
2483684,2016-03-11,9,49.0
2483685,2019-12-14,15,63.0
2483686,2015-09-25,19,69.0
2483687,2013-07-19,12,20.0
2483688,2013-10-22,17,68.0
2483689,2017-10-04,18,58.0
2483690,2017-11-12,10,61.0
2483691,2020-12-12,4,27.0
2483692,2021-04-26,19,20.0
2483693,2021-09-04,19,54.0
2483694,2019-07-14,10,45.0
2483695,2012-01-19,7,13.0
2483696,2018-02-11,12,33.0
2483697,2019-07-11,17,9.0
2483698,2014-11-20,5,62.0
2483699,2014-01-02,19,16.0
2483700,2014-09-06,8,33.0
2483701,2013-08-08,10,62.0
2483702,2013-03-09,4,85.0
2483703,2014-04-05,2,31.0
2483704,2017-03-28,15,28.0
2483705,2017-04-02,18,17.0
2483706,2021-04-23,2,7.0
2483707,2012-11-08,7,97.0
2483708,2014-04-27,15,11.0
2483709,2015-06-24,9,70.0
2483710,2017-11-21,12,3.0
2483711,2014-11-18,13,59.0
2483712,2016-11-11,8,75.0
2483713,2020-02-19,13,23.0
2483714,2012-10-08,5,95.0
2483715,2019-11-12,13,85.0
2483716,2021-01-05,3,63.0
2483717,2021-09-15,14,91.0
2483718,2014-03-19,3,42.0
2483719,2014-12-02,2,20.0
2483720,2017-12-05,19,57.0
2483721,2015-01-07,5,72.0
2483722,2016-10-12,3,67.0
2483723,2018-11-04,12,75.0
2483724,2021-07-14,7,55.0
2483725,2012-10-02,0,61.0
2483726,2019-09-04,11,83.0
2483727,2021-09-19,15,76.0
2483728,2016-05-12,0,90.0
2483729,2016-08-27,19,14.0
2483730,2013-08-26,5,57.0
2483731,2020-06-03,18,58.0
2483732,2020-03-18,17,56.0
2483733,2017-07-17,13,82.0
2483734,2016-07-04,12,26.0
2483735,2016-08-05,19,19.0
2483736,2016-06-25,2,91.0
2483737,2015-08-04,18,40.0
2483738,2017-04-11,7,1.0
2483739,2013-07-26,2,23.0
2483740,2016-01-17,2,57.0
2483741,2013-08-09,5,97.0
2483742,2018-09-14,17,28.0
2483743,2013-03-22,10,72.0
2483744,2015-02-19,14,44.0
2483745,2014-09-12,15,37.0
2483746,2019-03-10,6,9.0
2483747,2019-02-22,4,89.0
